student_id,iq_test_marks,study_hours_per_day,extra_activity,time_spent_on_extra_activity_hrs,attended_academic_activity,courses_count,attendance_percentage,kan_marks,english_marks,maths_marks,chemistry_marks,biology_or_cs_marks,physics_marks,average_marks,capability_score,result,confidence
1268,51.6,0.48,No,0.4,No,3,86.5,33.4,37.5,39.3,30.8,46.8,57.0,40.8,0.4248,Fail,Low
1269,67.8,0.63,Yes,3.4,No,3,77.9,50.1,45.5,61.3,57.1,70.6,67.3,58.6,0.5684,Fail,Medium
1270,73.0,2.1,No,0.5,No,0,82.3,58.0,99.6,53.8,52.4,66.4,76.0,67.7,0.6266,Pass,Medium
1271,88.9,1.32,Yes,4.3,No,4,77.1,69.6,92.8,81.8,61.1,92.5,78.0,79.3,0.7322,Pass,High
1272,48.1,1.26,No,0.0,No,3,70.2,53.6,45.4,44.6,77.3,72.4,51.4,57.4,0.4256,Fail,Low
1273,67.1,1.6,Yes,1.7,No,3,87.1,73.9,57.5,83.2,71.9,87.6,89.9,77.3,0.6177,Pass,Medium
1274,100.0,0.68,No,0.2,No,2,83.1,70.6,77.2,88.3,87.2,80.7,76.8,80.1,0.7201,Pass,High
1275,64.2,1.29,No,0.0,No,5,62.1,63.7,76.8,53.6,40.5,65.8,48.7,58.2,0.518,Fail,Medium
1276,72.1,0.51,No,0.8,No,7,62.4,52.1,52.0,52.4,65.0,47.4,48.4,52.9,0.5312,Fail,Medium
1277,72.8,0.45,No,0.5,Yes,5,60.1,55.1,46.9,59.2,39.7,59.5,80.5,56.8,0.5469,Fail,Medium
1278,64.3,0.0,Yes,3.0,No,6,66.1,64.0,45.3,54.4,35.1,66.2,56.4,53.6,0.5069,Fail,Low
1279,55.8,0.94,Yes,6.6,No,2,67.8,63.4,38.8,20.8,73.1,51.8,58.6,51.1,0.5086,Fail,Low
1280,100.0,0.0,Yes,1.8,No,3,81.3,100.0,76.6,94.0,84.6,100.0,85.6,90.1,0.7296,Pass,High
1281,74.3,0.33,Yes,2.5,Yes,4,58.2,74.8,73.7,93.4,77.5,82.2,60.2,77.0,0.5918,Pass,Medium
1282,69.8,2.26,Yes,2.4,No,1,74.7,70.7,88.2,59.5,97.7,77.8,59.4,75.6,0.6537,Pass,High
1283,69.9,1.12,Yes,4.9,Yes,2,75.6,81.5,62.6,56.3,70.8,83.2,90.1,74.1,0.6258,Pass,Medium
1284,79.8,0.16,Yes,3.4,No,4,67.3,93.5,72.5,98.6,62.2,87.7,77.6,82.0,0.6076,Pass,Medium
1285,64.5,0.24,Yes,4.1,Yes,7,78.5,60.0,63.8,70.0,54.3,59.2,54.9,60.4,0.5565,Fail,Medium
1286,55.9,1.77,No,0.0,Yes,0,77.3,66.7,38.4,61.3,42.2,79.8,62.9,58.5,0.5212,Fail,Medium
1287,58.8,2.2,Yes,2.9,Yes,3,70.5,80.6,89.2,47.3,66.9,75.4,65.1,70.8,0.6043,Pass,Medium
1288,100.0,0.0,No,1.1,No,2,69.2,72.7,41.8,77.8,100.0,59.8,87.7,73.3,0.6744,Pass,High
1289,88.5,0.0,No,0.5,No,4,71.1,59.9,60.9,67.7,68.8,62.2,53.8,62.2,0.6084,Pass,Medium
1290,100.0,1.36,Yes,4.6,No,3,73.3,98.7,89.1,100.0,100.0,88.4,89.0,94.2,0.7966,Pass,High
1291,80.8,1.15,Yes,4.3,Yes,3,82.2,77.4,89.4,77.6,83.0,67.6,90.5,80.9,0.699,Pass,High
1292,95.5,0.0,Yes,5.7,No,2,72.7,88.4,90.8,64.0,85.5,91.4,79.2,83.2,0.7024,Pass,High
1293,83.4,0.05,Yes,4.0,Yes,3,53.9,84.6,51.6,58.5,63.1,72.8,76.2,67.8,0.6306,Pass,Medium
1294,50.6,1.45,No,0.0,No,4,68.0,46.7,47.8,51.2,44.7,33.6,34.8,43.1,0.4491,Fail,Low
1295,100.0,0.68,No,0.0,No,2,64.0,68.6,92.3,84.1,70.4,69.5,54.6,73.2,0.7005,Pass,High
1296,53.6,2.51,No,0.1,No,3,68.2,72.9,43.6,61.1,77.8,75.5,42.2,62.2,0.5193,Fail,Medium
1297,71.0,0.9,No,0.5,No,4,70.1,74.2,62.4,80.1,73.1,51.2,32.9,62.3,0.5474,Fail,Medium
1298,100.0,1.78,No,0.0,Yes,4,83.0,100.0,100.0,79.8,100.0,88.8,92.4,93.5,0.797,Pass,High
1299,100.0,2.25,No,1.5,No,2,83.2,94.8,100.0,74.7,94.7,98.1,96.0,93.0,0.802,Pass,High
1300,89.3,2.52,No,0.1,No,3,82.1,100.0,64.6,90.2,82.7,77.2,92.2,84.5,0.7479,Pass,High
1301,94.0,0.68,No,0.9,No,2,57.6,49.1,93.9,98.2,63.0,60.9,56.0,70.2,0.6604,Pass,High
1302,33.0,2.12,Yes,7.3,No,4,78.7,56.2,49.3,48.7,21.8,33.5,73.6,47.2,0.446,Fail,Low
1303,100.0,1.86,Yes,0.5,No,3,83.1,100.0,77.3,89.4,82.3,98.8,100.0,91.3,0.8211,Pass,High
1304,86.8,1.43,No,0.1,No,1,78.8,58.7,77.8,100.0,90.4,88.4,85.7,83.5,0.6726,Pass,High
1305,55.0,0.48,No,0.9,No,2,68.5,58.0,42.5,56.2,27.1,43.5,36.8,44.0,0.4272,Fail,Low
1306,10.2,0.25,No,0.2,No,3,58.4,5.9,8.8,8.1,10.6,45.5,38.1,19.5,0.1363,Fail,Low
1307,44.1,1.07,Yes,3.6,Yes,0,73.9,37.3,54.8,54.8,50.5,50.7,48.5,49.4,0.461,Fail,Low
1308,36.2,2.4,Yes,2.0,No,5,78.9,61.0,59.6,47.4,59.4,67.0,44.6,56.5,0.4674,Fail,Low
1309,100.0,0.0,No,0.5,No,1,79.7,100.0,73.6,97.7,64.9,69.3,85.4,81.8,0.6822,Pass,High
1310,61.5,1.11,Yes,6.6,No,4,62.9,90.3,64.2,44.3,61.8,56.6,55.7,62.2,0.5489,Fail,Medium
1311,43.7,0.65,No,1.1,No,3,65.1,33.8,43.6,51.6,53.2,50.3,33.0,44.2,0.3663,Fail,Low
1312,69.8,1.18,No,0.0,No,4,73.0,62.6,66.2,64.1,72.2,71.2,62.7,66.5,0.5558,Fail,Medium
1313,60.1,1.71,Yes,1.8,No,3,87.9,54.5,57.2,67.7,72.6,61.6,58.2,62.0,0.5822,Pass,Medium
1314,89.3,0.0,No,0.9,No,2,71.1,66.4,82.8,77.2,73.3,53.5,72.9,71.0,0.6116,Pass,Medium
1315,55.9,0.66,Yes,2.2,No,4,57.6,66.9,67.1,66.4,60.9,64.2,66.2,65.3,0.4765,Fail,Low
1316,100.0,0.0,No,0.0,No,3,72.0,98.6,79.0,78.3,71.6,73.2,71.6,78.7,0.6758,Pass,High
1317,51.4,0.0,No,0.3,No,2,83.8,34.9,64.8,48.1,51.8,32.7,49.9,47.0,0.3955,Fail,Low
1318,61.9,2.92,Yes,3.1,No,3,79.9,77.4,66.4,70.3,68.5,96.6,91.1,78.4,0.6488,Pass,High
1319,67.3,0.94,Yes,4.8,No,2,69.5,60.2,96.5,60.8,68.4,82.6,76.8,74.2,0.5748,Fail,Medium
1320,61.6,0.74,No,1.0,No,1,72.7,49.3,68.0,56.6,50.7,67.9,36.7,54.9,0.483,Fail,Low
1321,29.2,1.98,Yes,6.0,No,3,52.1,39.5,51.4,29.4,54.3,38.0,44.5,42.8,0.385,Fail,Low
1322,63.6,0.44,Yes,5.3,Yes,6,72.7,73.8,43.1,66.4,54.8,48.2,49.9,56.0,0.557,Fail,Medium
1323,78.8,1.73,No,0.8,No,4,78.2,62.9,74.5,63.5,89.1,82.7,75.3,74.7,0.6445,Pass,High
1324,49.5,0.82,No,0.5,No,2,73.3,30.2,42.1,56.2,51.5,29.8,47.5,42.9,0.415,Fail,Low
1325,81.2,0.0,Yes,2.2,No,3,67.0,57.7,62.5,51.6,73.8,90.6,91.6,71.3,0.6034,Pass,Medium
1326,68.8,1.58,No,1.1,No,3,88.9,75.8,55.3,74.6,66.3,43.0,63.0,63.0,0.5872,Pass,Medium
1327,98.8,0.9,Yes,1.5,Yes,2,75.7,100.0,89.4,100.0,100.0,81.6,100.0,95.2,0.7798,Pass,High
1328,87.3,0.0,Yes,4.6,No,3,68.5,58.5,50.3,63.4,79.0,79.2,54.0,64.1,0.6476,Pass,High
1329,61.2,0.06,No,0.2,Yes,2,74.9,31.3,43.6,58.3,58.1,67.6,63.0,53.6,0.4681,Fail,Low
1330,80.2,2.15,Yes,1.4,Yes,4,76.2,88.5,89.9,94.4,83.3,77.5,100.0,88.9,0.7334,Pass,High
1331,47.6,1.87,Yes,5.8,No,4,74.4,50.8,55.7,58.7,32.5,74.1,63.1,55.8,0.513,Fail,Medium
1332,59.7,1.33,Yes,4.9,No,3,62.8,48.3,53.7,66.6,68.3,86.5,41.9,60.9,0.5435,Fail,Medium
1333,84.4,0.0,Yes,5.6,No,2,68.3,64.9,73.9,48.8,67.2,58.4,54.8,61.3,0.6312,Pass,Medium
1334,31.4,2.98,No,0.0,No,5,68.7,31.6,47.2,46.0,40.8,49.5,65.3,46.7,0.4124,Fail,Low
1335,100.0,0.21,No,0.0,No,1,64.6,82.5,75.1,79.1,62.1,84.7,100.0,80.6,0.6763,Pass,High
1336,84.6,1.21,No,0.9,No,3,77.5,79.0,74.1,92.6,83.4,63.6,90.5,80.5,0.6516,Pass,High
1337,84.9,0.0,Yes,2.9,No,4,54.7,82.5,86.0,76.8,100.0,76.8,50.1,78.7,0.6164,Pass,Medium
1338,34.0,2.21,No,0.6,No,2,76.2,40.7,53.2,58.1,29.7,40.0,47.5,44.9,0.3947,Fail,Low
1339,78.0,1.26,Yes,4.5,Yes,2,80.3,97.5,89.7,71.6,78.7,76.6,75.4,81.6,0.685,Pass,High
1340,62.5,1.78,No,0.2,No,3,72.9,73.5,72.3,66.2,65.5,67.7,78.8,70.7,0.5412,Fail,Medium
1341,34.4,0.0,No,0.0,No,1,66.6,38.7,32.7,48.9,21.3,40.6,43.7,37.7,0.2742,Fail,Low
1342,64.6,1.01,No,1.5,No,6,65.8,56.0,46.5,56.2,57.1,43.8,51.5,51.8,0.5152,Fail,Medium
1343,49.6,0.33,No,0.4,No,4,73.8,53.9,36.5,36.9,62.3,60.4,30.2,46.7,0.3939,Fail,Low
1344,78.1,0.28,Yes,6.1,Yes,1,66.3,73.4,64.0,70.5,52.2,60.7,70.1,65.1,0.6254,Pass,Medium
1345,100.0,0.91,Yes,2.2,No,6,81.7,100.0,75.0,80.1,73.9,80.8,84.1,82.3,0.7802,Pass,High
1346,85.1,0.0,Yes,5.7,No,4,61.5,68.2,74.3,100.0,89.5,67.4,82.9,80.4,0.6314,Pass,Medium
1347,97.1,0.0,No,0.2,No,3,77.9,52.3,61.7,84.7,76.7,62.0,69.8,67.9,0.6647,Pass,High
1348,46.7,0.0,No,1.5,No,4,48.2,68.8,21.1,44.0,10.9,45.8,53.9,40.8,0.3372,Fail,Low
1349,47.3,1.24,Yes,0.5,Yes,4,67.2,49.9,68.9,51.5,71.5,78.1,60.2,63.4,0.4792,Fail,Low
1350,40.5,2.04,No,0.0,No,4,73.7,80.6,47.3,60.2,54.1,43.0,54.1,56.6,0.4237,Fail,Low
1351,82.4,1.73,Yes,4.1,No,4,80.9,76.6,100.0,81.5,78.7,57.7,78.5,78.8,0.717,Pass,High
1352,78.8,0.89,Yes,2.5,Yes,2,81.9,92.2,58.9,82.3,63.8,92.0,38.9,71.4,0.668,Pass,High
1353,43.5,0.08,No,0.1,No,4,57.1,44.1,31.8,59.1,58.5,40.3,34.8,44.8,0.3274,Fail,Low
1354,88.5,0.0,No,0.0,No,2,84.0,80.8,73.1,80.1,94.8,83.1,76.5,81.4,0.6175,Pass,Medium
1355,67.7,2.44,No,0.4,No,3,73.4,77.2,63.4,71.2,81.4,80.0,66.8,73.3,0.6064,Pass,Medium
1356,88.9,0.46,No,1.0,No,1,52.3,58.7,64.9,73.2,75.8,53.8,67.0,65.6,0.6125,Pass,Medium
1357,63.0,3.21,No,0.8,Yes,2,89.6,80.5,65.6,74.6,77.0,76.7,80.8,75.9,0.6526,Pass,High
1358,80.6,2.45,No,0.0,No,3,84.1,100.0,81.2,95.6,99.2,95.5,84.5,92.7,0.694,Pass,High
1359,59.8,0.65,No,1.0,No,2,73.5,54.1,46.7,29.2,55.4,45.8,15.3,41.1,0.4698,Fail,Low
1360,74.6,1.66,No,1.5,No,3,77.4,77.7,98.8,79.3,60.2,73.6,35.0,70.8,0.6155,Pass,Medium
1361,68.7,1.3,Yes,6.8,No,1,73.6,59.4,72.7,96.8,61.5,63.7,57.0,68.5,0.609,Pass,Medium
1362,65.0,0.0,Yes,3.9,Yes,5,58.2,47.4,73.1,56.4,40.4,83.5,61.4,60.4,0.5242,Fail,Medium
1363,58.3,2.51,No,1.0,No,5,88.1,75.7,66.7,88.7,56.3,66.7,66.1,70.0,0.5721,Fail,Medium
1364,49.6,1.32,No,0.0,No,2,67.3,46.6,47.1,43.2,52.9,48.9,62.5,50.2,0.4334,Fail,Low
1365,91.2,0.93,No,0.1,No,4,74.1,81.7,75.8,98.0,74.2,72.7,75.6,79.7,0.673,Pass,High
1366,89.1,1.18,Yes,5.3,No,1,74.2,94.3,67.0,69.3,100.0,81.4,100.0,85.3,0.7223,Pass,High
1367,59.8,2.26,No,0.8,No,3,80.7,44.7,58.1,70.0,70.5,66.1,53.2,60.4,0.5582,Fail,Medium
1368,42.2,1.51,Yes,5.5,No,2,59.4,42.0,61.9,48.7,48.9,61.0,73.9,56.1,0.4444,Fail,Low
1369,85.4,0.85,No,0.4,No,1,80.5,88.2,73.4,63.6,91.4,79.5,60.6,76.1,0.6377,Pass,Medium
1370,46.7,0.01,No,0.6,Yes,3,72.1,57.2,52.8,36.9,54.0,25.8,30.1,42.8,0.378,Fail,Low
1371,100.0,0.56,No,0.3,No,2,84.2,70.3,84.2,70.4,59.2,82.1,81.7,74.6,0.7154,Pass,High
1372,75.8,1.87,No,1.1,No,3,69.1,52.2,92.1,73.1,70.8,76.7,64.9,71.6,0.6239,Pass,Medium
1373,84.3,0.78,No,0.0,No,1,72.2,53.2,85.1,74.4,53.8,75.3,77.2,69.8,0.6182,Pass,Medium
1374,63.1,0.0,No,0.2,No,2,69.7,53.1,59.2,46.9,34.5,39.7,22.8,42.7,0.4513,Fail,Low
1375,79.4,1.56,Yes,5.4,Yes,4,72.7,79.1,69.6,72.8,100.0,81.6,100.0,83.9,0.7056,Pass,High
1376,47.6,0.94,No,0.2,No,2,74.1,48.6,51.4,40.7,57.6,57.0,51.6,51.2,0.4097,Fail,Low
1377,39.1,0.93,Yes,5.3,No,2,82.1,74.2,65.5,49.0,26.2,55.8,39.7,51.7,0.419,Fail,Low
1378,100.0,0.0,Yes,4.5,Yes,3,73.4,86.2,73.2,86.8,99.9,90.4,75.9,85.4,0.7484,Pass,High
1379,66.6,1.31,Yes,3.3,No,5,55.5,61.9,61.2,66.7,40.1,53.1,52.3,55.9,0.5751,Fail,Medium
1380,53.4,1.16,Yes,2.0,No,4,67.9,63.0,68.5,48.2,43.9,51.2,74.1,58.2,0.4963,Fail,Low
1381,77.4,0.54,No,1.5,No,1,75.9,68.9,35.2,80.0,78.0,78.8,89.6,71.8,0.5723,Fail,Medium
1382,56.5,2.38,Yes,3.1,Yes,2,66.6,68.4,42.8,59.1,67.2,75.3,75.4,64.7,0.5948,Pass,Medium
1383,35.8,0.99,Yes,5.0,No,2,63.8,34.4,46.0,29.8,29.3,33.0,39.6,35.4,0.3831,Fail,Low
1384,55.2,0.42,No,0.0,Yes,2,66.8,60.0,31.0,52.7,62.0,82.5,42.5,55.1,0.4415,Fail,Low
1385,77.8,0.0,No,0.2,No,4,70.6,72.2,74.8,56.0,74.5,66.0,70.6,69.0,0.5429,Fail,Medium
1386,100.0,0.67,Yes,0.5,No,5,61.7,83.2,88.6,100.0,69.6,97.3,100.0,89.8,0.7427,Pass,High
1387,68.9,1.01,Yes,3.1,No,5,58.4,78.2,71.8,71.3,77.4,63.2,58.9,70.1,0.5763,Fail,Medium
1388,56.9,2.05,No,0.0,No,3,74.4,53.5,40.3,57.3,83.3,73.5,51.6,59.9,0.522,Fail,Medium
1389,39.0,0.48,Yes,3.9,No,3,52.7,60.9,55.6,20.4,46.0,23.1,61.9,44.6,0.3642,Fail,Low
1390,69.1,1.71,Yes,4.4,No,5,72.2,63.0,54.0,94.8,62.7,79.3,76.8,71.8,0.6296,Pass,Medium
1391,83.6,1.62,Yes,6.2,Yes,1,76.0,67.0,98.8,89.6,90.9,79.8,71.2,82.9,0.7354,Pass,High
1392,50.9,0.55,No,0.0,No,5,68.9,52.5,49.9,28.1,50.1,35.4,35.2,41.9,0.4081,Fail,Low
1393,32.9,0.48,No,0.0,No,1,63.9,13.5,35.6,46.7,25.6,56.7,19.4,32.9,0.2865,Fail,Low
1394,79.0,1.77,Yes,2.4,No,2,63.0,100.0,81.9,98.8,100.0,52.3,74.1,84.5,0.674,Pass,High
1395,68.8,2.71,No,0.9,No,1,75.4,88.3,73.4,96.4,70.9,80.6,69.7,79.9,0.6272,Pass,Medium
1396,94.7,0.49,Yes,4.7,Yes,1,91.3,76.6,70.4,70.6,70.5,100.0,73.7,77.0,0.757,Pass,High
1397,84.1,0.19,No,0.7,No,1,72.5,69.2,79.6,45.1,75.2,82.7,74.4,71.0,0.5896,Pass,Medium
1398,43.8,0.75,Yes,1.7,No,1,54.8,48.7,60.1,33.2,71.2,27.7,30.5,45.2,0.4006,Fail,Low
1399,39.3,0.3,No,0.0,No,0,71.3,35.4,9.1,44.8,48.9,33.6,75.5,41.2,0.3221,Fail,Low
1400,80.6,1.49,Yes,3.8,No,1,69.5,80.3,81.7,78.4,61.9,71.8,100.0,79.0,0.6783,Pass,High
1401,100.0,0.12,No,0.4,No,2,81.6,71.3,98.4,92.3,97.0,77.9,67.3,84.0,0.6911,Pass,High
1402,78.9,1.7,Yes,1.5,No,4,68.7,86.7,73.7,92.1,94.6,74.5,63.1,80.8,0.6759,Pass,High
1403,65.5,1.46,No,1.5,No,4,80.1,68.2,60.7,76.6,60.9,78.0,39.3,64.0,0.5549,Fail,Medium
1404,71.9,0.94,No,0.9,No,5,68.9,73.5,76.1,61.0,57.3,54.9,61.3,64.0,0.5558,Fail,Medium
1405,84.3,0.0,No,1.4,No,2,77.6,67.1,71.6,92.3,100.0,76.7,55.8,77.2,0.5894,Pass,Medium
1406,83.1,1.37,No,0.3,No,4,70.7,88.4,78.9,82.7,95.8,56.8,57.6,76.7,0.6436,Pass,High
1407,68.7,0.0,No,0.5,No,3,85.4,95.1,55.4,58.5,62.2,78.3,61.5,68.5,0.5026,Fail,Low
1408,86.8,0.08,No,0.3,No,5,71.1,46.5,73.0,95.9,87.5,92.4,69.1,77.4,0.6029,Pass,Medium
1409,67.7,1.96,No,0.0,No,3,75.1,74.2,58.1,67.5,77.3,60.8,64.9,67.1,0.583,Pass,Medium
1410,59.6,1.68,No,0.0,No,4,85.6,71.4,44.2,51.1,73.5,62.8,43.6,57.8,0.5322,Fail,Medium
1411,67.7,0.99,Yes,6.8,Yes,3,73.2,74.4,68.8,57.8,64.0,100.0,80.8,74.3,0.6096,Pass,Medium
1412,100.0,0.87,No,0.5,No,3,64.8,91.2,79.1,74.0,65.7,88.0,89.9,81.3,0.7133,Pass,High
1413,51.4,0.31,No,0.1,No,2,76.6,67.8,51.9,50.7,36.4,58.6,53.8,53.2,0.4032,Fail,Low
1414,65.4,2.19,Yes,5.7,Yes,6,75.4,85.5,84.8,70.0,77.3,62.0,89.1,78.1,0.659,Pass,High
1415,47.2,0.8,Yes,1.8,No,3,69.6,60.4,52.0,61.3,17.5,63.9,55.8,51.8,0.4411,Fail,Low
1416,78.8,1.41,No,0.0,No,4,58.7,69.9,87.3,78.1,73.0,63.6,68.1,73.3,0.607,Pass,Medium
1417,53.5,1.73,No,0.0,No,3,57.5,48.0,64.9,54.2,46.8,51.4,45.7,51.8,0.4688,Fail,Low
1418,59.6,0.91,Yes,0.5,Yes,5,55.1,58.4,59.2,61.2,64.3,58.6,78.9,63.4,0.5257,Fail,Medium
1419,77.0,0.19,Yes,4.0,No,4,64.6,74.3,61.7,88.1,61.5,43.4,61.2,65.0,0.5911,Pass,Medium
1420,74.1,0.29,No,0.3,No,6,60.9,42.0,58.9,57.4,68.4,57.5,67.1,58.6,0.5282,Fail,Medium
1421,72.7,0.58,Yes,0.5,Yes,4,67.1,74.9,61.0,71.3,68.5,53.3,71.3,66.7,0.5985,Pass,Medium
1422,76.6,0.5,Yes,5.4,No,3,68.9,77.3,51.5,81.1,87.7,82.1,83.1,77.1,0.6107,Pass,Medium
1423,71.4,0.2,No,0.0,No,6,77.0,58.9,61.5,74.9,54.0,81.3,51.7,63.7,0.5229,Fail,Medium
1424,72.6,1.38,No,0.5,No,4,63.5,53.1,70.3,63.6,89.2,71.3,77.7,70.9,0.5743,Fail,Medium
1425,44.1,0.8,Yes,2.0,No,2,65.9,28.8,59.0,44.6,77.1,50.5,57.0,52.8,0.418,Fail,Low
1426,90.0,0.69,No,0.3,No,2,59.3,58.0,86.7,58.5,62.0,64.3,78.8,68.0,0.637,Pass,Medium
1427,87.4,2.21,No,1.0,No,4,75.0,100.0,77.0,83.6,57.1,90.2,99.4,84.6,0.7174,Pass,High
1428,50.2,1.36,Yes,4.4,No,1,85.5,64.9,63.0,63.8,62.5,80.3,57.1,65.3,0.507,Fail,Low
1429,73.0,2.34,Yes,4.7,No,0,76.4,95.2,80.6,64.6,92.7,84.6,65.4,80.5,0.6831,Pass,High
1430,95.3,1.74,Yes,4.6,Yes,2,77.6,76.1,100.0,97.3,100.0,76.2,69.6,86.5,0.8104,Pass,High
1431,66.0,2.05,No,0.4,No,8,69.3,64.9,90.3,100.0,68.3,79.5,61.4,77.4,0.5788,Pass,Medium
1432,71.0,0.0,Yes,1.3,No,4,65.4,60.5,87.7,79.4,60.1,53.1,44.0,64.1,0.5396,Fail,Medium
1433,82.8,2.04,Yes,2.2,Yes,2,65.3,100.0,64.5,70.1,63.5,75.9,81.1,75.9,0.7321,Pass,High
1434,82.0,2.15,Yes,3.8,Yes,3,81.4,79.3,79.0,66.6,64.9,100.0,100.0,81.6,0.7541,Pass,High
1435,54.1,0.23,No,0.9,No,2,59.8,20.2,29.1,59.2,79.3,29.1,34.7,41.9,0.4006,Fail,Low
1436,79.5,1.64,No,0.0,No,3,86.0,70.2,78.2,61.8,88.3,73.9,55.2,71.3,0.6487,Pass,High
1437,80.4,1.5,No,1.0,No,4,67.6,66.0,65.9,83.9,65.7,64.5,54.7,66.8,0.6325,Pass,Medium
1438,59.1,2.41,No,0.2,No,1,63.4,61.9,55.1,60.2,63.4,57.6,40.0,56.4,0.5402,Fail,Medium
1439,55.3,0.0,No,0.6,No,3,54.0,46.4,45.6,26.2,25.9,64.6,26.3,39.2,0.391,Fail,Low
1440,96.1,1.3,No,0.2,No,5,75.7,71.0,96.7,73.5,62.6,94.8,83.5,80.4,0.724,Pass,High
1441,70.4,1.69,Yes,1.9,No,1,77.9,56.2,71.2,54.6,73.7,75.0,56.9,64.6,0.6308,Pass,Medium
1442,77.3,1.42,Yes,7.4,No,4,80.2,87.1,100.0,74.6,56.9,62.4,88.2,78.2,0.6785,Pass,High
1443,51.5,0.65,Yes,0.5,Yes,3,77.6,44.9,49.3,57.3,52.3,33.8,64.1,50.3,0.4841,Fail,Low
1444,76.3,0.0,Yes,4.3,No,3,64.1,59.3,70.6,70.6,74.8,52.5,74.8,67.1,0.5764,Fail,Medium
1445,47.4,1.2,No,0.1,No,3,54.4,55.9,41.8,59.4,52.2,39.3,43.0,48.6,0.4028,Fail,Low
1446,63.3,1.9,No,0.1,No,0,66.3,60.9,50.6,72.1,57.3,61.2,72.3,62.4,0.5414,Fail,Medium
1447,59.7,0.78,No,0.2,No,2,67.7,74.1,63.8,49.7,69.9,77.7,42.0,62.9,0.4679,Fail,Low
1448,58.8,0.72,Yes,3.9,No,4,64.2,61.2,44.8,48.8,61.1,61.3,41.6,53.1,0.5077,Fail,Low
1449,54.3,0.34,No,0.8,No,4,76.7,36.0,37.3,66.2,58.1,44.6,28.9,45.2,0.4265,Fail,Low
1450,34.0,0.0,No,0.0,No,3,65.5,46.6,23.1,47.5,36.3,38.6,41.3,38.9,0.2732,Fail,Low
1451,66.5,0.97,Yes,4.9,No,2,82.8,65.7,76.7,52.3,73.9,70.9,71.1,68.4,0.5851,Pass,Medium
1452,83.6,1.09,Yes,4.3,Yes,3,74.3,77.7,98.4,69.9,97.9,57.7,90.0,81.9,0.7049,Pass,High
1453,100.0,0.92,Yes,4.3,Yes,1,55.0,79.7,88.3,85.6,66.3,81.2,100.0,83.5,0.773,Pass,High
1454,74.0,2.21,Yes,1.8,Yes,2,82.3,90.5,94.1,94.2,89.1,100.0,67.0,89.1,0.7038,Pass,High
1455,53.3,0.96,No,0.7,No,0,66.0,36.3,55.5,38.5,78.4,52.6,48.2,51.6,0.4355,Fail,Low
1456,63.9,1.95,No,0.3,No,3,73.1,46.4,52.1,80.7,81.0,34.7,61.5,59.4,0.5585,Fail,Medium
1457,100.0,0.0,Yes,3.9,No,1,73.4,86.0,85.4,85.0,96.8,84.2,68.2,84.3,0.7244,Pass,High
1458,50.1,2.04,No,0.0,No,3,81.7,48.3,65.4,57.6,26.7,51.5,20.1,44.9,0.488,Fail,Low
1459,100.0,0.55,No,0.4,No,6,72.8,64.5,70.1,81.3,86.9,85.7,88.9,79.6,0.7088,Pass,High
1460,74.9,1.1,Yes,4.1,No,4,66.5,72.6,88.8,72.5,74.0,78.7,74.7,76.9,0.6262,Pass,Medium
1461,78.5,2.31,Yes,5.5,No,4,83.2,90.8,100.0,92.4,73.5,87.6,85.4,88.3,0.7284,Pass,High
1462,56.9,0.49,Yes,7.5,Yes,5,67.6,50.0,39.6,43.9,41.9,56.1,71.8,50.6,0.5185,Fail,Medium
1463,100.0,0.0,No,0.0,No,2,62.9,76.0,73.0,32.6,98.6,81.0,81.2,73.7,0.6654,Pass,High
1464,68.8,0.26,Yes,3.7,No,3,74.2,92.8,62.7,43.1,71.2,63.6,65.5,66.5,0.553,Fail,Medium
1465,66.6,0.0,Yes,5.1,No,2,57.4,58.7,58.7,52.8,66.5,64.0,41.5,57.0,0.5122,Fail,Low
1466,82.6,0.91,Yes,0.5,Yes,4,71.5,85.1,60.9,79.0,83.4,88.2,70.9,77.9,0.6788,Pass,High
1467,38.1,0.0,Yes,5.4,Yes,0,58.4,61.6,41.3,25.1,38.0,39.2,32.0,39.5,0.3605,Fail,Low
1468,39.6,1.01,No,0.2,No,5,77.7,43.4,36.9,52.7,47.8,52.5,41.3,45.8,0.3726,Fail,Low
1469,92.2,0.66,Yes,6.7,Yes,1,69.8,72.5,99.2,87.3,100.0,97.5,89.2,91.0,0.734,Pass,High
1470,95.1,0.0,No,0.3,No,1,69.8,90.4,76.0,76.8,66.4,65.0,86.4,76.8,0.6424,Pass,High
1471,69.5,1.86,Yes,4.5,Yes,0,72.2,84.1,72.7,73.0,89.9,83.2,91.4,82.4,0.6534,Pass,High
1472,29.0,1.53,No,0.1,No,4,73.6,31.1,28.2,45.0,32.7,37.4,44.4,36.5,0.3294,Fail,Low
1473,64.5,1.21,No,0.0,No,5,58.8,44.4,54.2,60.2,52.8,44.9,48.3,50.8,0.5126,Fail,Medium
1474,36.1,2.21,No,0.1,No,3,83.2,27.0,41.8,30.4,72.2,35.4,64.3,45.2,0.4143,Fail,Low
1475,98.5,0.0,Yes,5.9,No,2,70.6,100.0,60.1,77.9,82.8,72.9,98.2,82.0,0.7188,Pass,High
1476,61.8,1.3,Yes,4.1,Yes,6,80.0,52.3,54.2,98.8,60.3,55.2,59.4,63.4,0.5936,Pass,Medium
